annotation_id,image_id,session_id,scope_id,file_name,fits_path,img_width,img_height,length_px,aspect_ratio,angle_deg,snr,band,snr_class,aspect_class
518,597,atwood_20260412,atwood,Streak_63594_211929.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_63594_211929.fits,6248,4176,772.93,48.308,70.81,16.39,medium,medium,thin
516,595,atwood_20260412,atwood,Streak_63594_211758.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_63594_211758.fits,6248,4176,1008.35,63.022,113.74,4.21,long,faint,thin
519,598,atwood_20260412,atwood,Streak_63594_211943.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_63594_211943.fits,6248,4176,635.27,39.704,68.48,20.37,medium,bright,thin
517,596,atwood_20260412,atwood,Streak_63594_211915.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_63594_211915.fits,6248,4176,950.68,59.417,74.25,10.22,long,medium,thin
522,602,atwood_20260412,atwood,Streak_63994_222946.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_63994_222946.fits,6248,4176,352.21,22.013,131.2,6.0,medium,medium,thin
521,601,atwood_20260412,atwood,Streak_54068_222909.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_54068_222909.fits,6248,4176,461.69,28.856,71.57,12.88,medium,medium,thin
523,603,atwood_20260412,atwood,Streak_63994_222957.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_63994_222957.fits,6248,4176,401.22,25.076,130.96,6.23,medium,medium,thin
520,599,atwood_20260412,atwood,Streak_63594_211956.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_63594_211956.fits,6248,4176,527.59,32.975,66.54,6.58,medium,medium,thin
524,604,atwood_20260412,atwood,Streak_63994_223009.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_63994_223009.fits,6248,4176,456.58,28.536,129.76,6.86,medium,medium,thin
525,605,atwood_20260412,atwood,Streak_63994_223022.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_63994_223022.fits,6248,4176,530.37,33.148,128.34,7.7,medium,medium,thin
526,606,atwood_20260412,atwood,Streak_63994_223035.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_63994_223035.fits,6248,4176,621.21,38.826,126.56,7.72,medium,medium,thin
527,607,atwood_20260412,atwood,Streak_63994_223048.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_63994_223048.fits,6248,4176,722.79,45.174,123.32,8.39,medium,medium,thin
529,613,atwood_20260412,atwood,Streak_64855_214546.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_64855_214546.fits,6248,4176,545.61,34.1,63.2,7.45,medium,medium,thin
528,608,atwood_20260412,atwood,Streak_63994_223103.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_63994_223103.fits,6248,4176,855.73,53.483,119.47,9.3,long,medium,thin
530,614,atwood_20260412,atwood,Streak_64855_214615.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_64855_214615.fits,6248,4176,779.63,48.727,146.35,6.8,medium,medium,thin
531,615,atwood_20260412,atwood,Streak_64855_214635.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_64855_214635.fits,6248,4176,984.02,61.501,167.86,15.02,long,medium,thin
533,617,atwood_20260412,atwood,Streak_64855_214743.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_64855_214743.fits,6248,4176,989.13,61.821,179.07,27.97,long,bright,thin
532,616,atwood_20260412,atwood,Streak_64855_214728.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_64855_214728.fits,6248,4176,1122.4,70.15,178.47,30.37,long,bright,thin
534,618,atwood_20260412,atwood,Streak_64855_214757.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_64855_214757.fits,6248,4176,858.07,53.629,179.27,26.51,long,bright,thin
535,619,atwood_20260412,atwood,Streak_64855_214811.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_64855_214811.fits,6248,4176,726.06,45.378,179.29,24.12,medium,bright,thin
537,621,atwood_20260412,atwood,Streak_64855_214836.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_64855_214836.fits,6248,4176,540.09,33.756,178.94,21.54,medium,bright,thin
536,620,atwood_20260412,atwood,Streak_64855_214823.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_64855_214823.fits,6248,4176,623.07,38.942,179.17,23.96,medium,bright,thin
539,627,atwood_20260412,atwood,Streak_65437_212937.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_212937.fits,6248,4176,566.76,35.423,105.56,7.72,medium,medium,thin
538,622,atwood_20260412,atwood,Streak_62895_212814.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_62895_212814.fits,6248,4176,536.0,33.5,67.17,20.73,medium,bright,thin
540,628,atwood_20260412,atwood,Streak_65437_212955.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_212955.fits,6248,4176,690.81,43.176,122.29,6.19,medium,medium,thin
541,629,atwood_20260412,atwood,Streak_65437_213011.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213011.fits,6248,4176,821.83,51.365,136.18,6.3,long,medium,thin
544,632,atwood_20260412,atwood,Streak_65437_213101.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213101.fits,6248,4176,1052.2,65.763,159.41,7.76,long,medium,thin
542,630,atwood_20260412,atwood,Streak_65437_213028.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213028.fits,6248,4176,948.54,59.284,146.39,6.5,long,medium,thin
543,631,atwood_20260412,atwood,Streak_65437_213044.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213044.fits,6248,4176,1040.44,65.028,154.62,6.36,long,medium,thin
548,636,atwood_20260412,atwood,Streak_65437_213159.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213159.fits,6248,4176,681.28,42.58,165.98,12.47,medium,medium,thin
546,634,atwood_20260412,atwood,Streak_65437_213132.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213132.fits,6248,4176,897.49,56.093,163.16,10.12,long,medium,thin
545,633,atwood_20260412,atwood,Streak_65437_213116.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213116.fits,6248,4176,996.76,62.297,161.82,9.13,long,medium,thin
547,635,atwood_20260412,atwood,Streak_65437_213145.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213145.fits,6248,4176,787.09,49.193,164.37,10.95,medium,medium,thin
551,639,atwood_20260412,atwood,Streak_65437_213238.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213238.fits,6248,4176,442.88,27.68,165.62,11.58,medium,medium,thin
552,640,atwood_20260412,atwood,Streak_65437_213251.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213251.fits,6248,4176,391.78,24.486,164.76,10.2,medium,medium,thin
550,638,atwood_20260412,atwood,Streak_65437_213225.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213225.fits,6248,4176,508.38,31.774,165.42,11.76,medium,medium,thin
549,637,atwood_20260412,atwood,Streak_65437_213213.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213213.fits,6248,4176,585.88,36.617,164.66,11.58,medium,medium,thin
553,641,atwood_20260412,atwood,Streak_65437_213303.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65437_213303.fits,6248,4176,348.05,21.753,165.52,9.96,medium,medium,thin
554,643,atwood_20260412,atwood,Streak_65474_222246.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65474_222246.fits,6248,4176,333.92,20.87,120.4,15.28,medium,medium,thin
555,644,atwood_20260412,atwood,Streak_65474_222258.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65474_222258.fits,6248,4176,386.94,24.184,117.89,16.48,medium,medium,thin
556,645,atwood_20260412,atwood,Streak_65474_222310.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65474_222310.fits,6248,4176,447.41,27.963,114.85,18.31,medium,medium,thin
557,646,atwood_20260412,atwood,Streak_65474_222322.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65474_222322.fits,6248,4176,500.47,31.279,112.31,20.5,medium,bright,thin
558,647,atwood_20260412,atwood,Streak_65474_222335.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65474_222335.fits,6248,4176,585.16,36.572,107.2,24.34,medium,bright,thin
559,648,atwood_20260412,atwood,Streak_65474_222348.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65474_222348.fits,6248,4176,681.51,42.595,101.0,33.79,medium,bright,thin
562,652,atwood_20260412,atwood,Streak_66221_214352.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66221_214352.fits,6248,4176,372.92,23.308,112.71,21.75,medium,bright,thin
561,650,atwood_20260412,atwood,Streak_65474_222419.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65474_222419.fits,6248,4176,944.28,59.017,82.88,18.78,long,medium,thin
560,649,atwood_20260412,atwood,Streak_65474_222403.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_65474_222403.fits,6248,4176,802.48,50.155,94.5,26.05,long,bright,thin
563,653,atwood_20260412,atwood,Streak_66221_214403.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66221_214403.fits,6248,4176,413.43,25.839,109.79,18.72,medium,medium,thin
564,654,atwood_20260412,atwood,Streak_66221_214414.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66221_214414.fits,6248,4176,468.4,29.275,106.11,15.64,medium,medium,thin
565,655,atwood_20260412,atwood,Streak_66221_214427.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66221_214427.fits,6248,4176,542.76,33.923,102.45,14.69,medium,medium,thin
566,656,atwood_20260412,atwood,Streak_66221_214439.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66221_214439.fits,6248,4176,631.04,39.44,98.57,14.72,medium,medium,thin
570,660,atwood_20260412,atwood,Streak_66494_220125.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66494_220125.fits,6248,4176,327.2,20.45,131.78,5.7,medium,medium,thin
567,657,atwood_20260412,atwood,Streak_66221_214454.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66221_214454.fits,6248,4176,741.57,46.348,92.24,18.33,medium,medium,thin
568,658,atwood_20260412,atwood,Streak_66221_214509.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66221_214509.fits,6248,4176,859.46,53.716,85.66,17.51,long,medium,thin
571,661,atwood_20260412,atwood,Streak_66494_220137.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66494_220137.fits,6248,4176,370.09,23.13,130.84,5.87,medium,medium,thin
572,662,atwood_20260412,atwood,Streak_66494_220148.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66494_220148.fits,6248,4176,416.64,26.04,130.03,6.59,medium,medium,thin
573,663,atwood_20260412,atwood,Streak_66494_220200.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66494_220200.fits,6248,4176,479.01,29.938,129.24,6.73,medium,medium,thin
574,664,atwood_20260412,atwood,Streak_66494_220212.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66494_220212.fits,6248,4176,547.73,34.233,128.1,6.88,medium,medium,thin
569,659,atwood_20260412,atwood,Streak_66221_214524.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66221_214524.fits,6248,4176,985.2,61.575,77.28,11.63,long,medium,thin
575,665,atwood_20260412,atwood,Streak_66494_220225.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66494_220225.fits,6248,4176,643.9,40.244,125.84,7.39,medium,medium,thin
576,666,atwood_20260412,atwood,Streak_66494_220238.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66494_220238.fits,6248,4176,754.69,47.168,123.27,7.78,medium,medium,thin
577,667,atwood_20260412,atwood,Streak_66494_220253.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66494_220253.fits,6248,4176,883.1,55.193,118.92,7.67,long,medium,thin
578,668,atwood_20260412,atwood,Streak_66494_220309.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260412_Atwood/Streak_66494_220309.fits,6248,4176,1016.13,63.508,112.02,7.84,long,medium,thin
3,3,atwood_20260515,atwood,Streak_38012_234204.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_38012_234204.fits,6248,4176,838.58,52.411,47.27,18.89,long,medium,thin
4,4,atwood_20260515,atwood,Streak_38012_234218.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_38012_234218.fits,6248,4176,783.01,48.938,52.84,14.84,medium,medium,thin
1,1,atwood_20260515,atwood,Streak_38012_234139.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_38012_234139.fits,6248,4176,891.17,55.698,40.27,35.75,long,bright,thin
2,2,atwood_20260515,atwood,Streak_38012_234152.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_38012_234152.fits,6248,4176,873.63,54.602,43.38,24.96,long,bright,thin
8,8,atwood_20260515,atwood,Streak_48663_223011.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223011.fits,6248,4176,527.82,32.989,133.0,9.67,medium,medium,thin
5,5,atwood_20260515,atwood,Streak_38012_234233.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_38012_234233.fits,6248,4176,712.84,44.552,59.95,6.74,medium,medium,thin
6,6,atwood_20260515,atwood,Streak_38012_234248.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_38012_234248.fits,6248,4176,630.44,39.402,68.11,6.41,medium,medium,thin
7,7,atwood_20260515,atwood,Streak_38012_234301.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_38012_234301.fits,6248,4176,560.29,35.018,75.32,6.41,medium,medium,thin
9,9,atwood_20260515,atwood,Streak_48663_223023.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223023.fits,6248,4176,607.7,37.982,133.2,9.44,medium,medium,thin
10,10,atwood_20260515,atwood,Streak_48663_223035.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223035.fits,6248,4176,707.56,44.223,132.94,9.67,medium,medium,thin
11,11,atwood_20260515,atwood,Streak_48663_223048.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223048.fits,6248,4176,820.21,51.263,132.68,9.44,long,medium,thin
12,12,atwood_20260515,atwood,Streak_48663_223102.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223102.fits,6248,4176,932.77,58.298,131.74,12.82,long,medium,thin
14,14,atwood_20260515,atwood,Streak_48663_223158.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223158.fits,6248,4176,1267.25,79.203,117.8,11.13,long,medium,thin
13,13,atwood_20260515,atwood,Streak_48663_223143.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223143.fits,6248,4176,1364.61,85.288,123.19,9.44,long,medium,thin
16,16,atwood_20260515,atwood,Streak_48663_223228.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223228.fits,6248,4176,907.13,56.696,106.0,15.18,long,medium,thin
15,15,atwood_20260515,atwood,Streak_48663_223214.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223214.fits,6248,4176,1076.88,67.305,111.35,13.83,long,medium,thin
20,20,atwood_20260515,atwood,Streak_48663_223314.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223314.fits,6248,4176,496.2,31.012,91.62,10.12,medium,medium,thin
18,18,atwood_20260515,atwood,Streak_48663_223252.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223252.fits,6248,4176,653.81,40.863,97.65,12.37,medium,medium,thin
19,19,atwood_20260515,atwood,Streak_48663_223304.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223304.fits,6248,4176,565.79,35.362,94.56,13.49,medium,medium,thin
21,21,atwood_20260515,atwood,Streak_52284_233817.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52284_233817.fits,6248,4176,329.29,20.581,170.74,22.93,medium,bright,thin
22,22,atwood_20260515,atwood,Streak_52284_233827.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52284_233827.fits,6248,4176,363.82,22.738,170.67,22.93,medium,bright,thin
17,17,atwood_20260515,atwood,Streak_48663_223241.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_48663_223241.fits,6248,4176,766.83,47.927,101.66,10.34,medium,medium,thin
23,23,atwood_20260515,atwood,Streak_52284_233838.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52284_233838.fits,6248,4176,408.29,25.518,171.69,33.39,medium,bright,thin
24,24,atwood_20260515,atwood,Streak_52284_233849.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52284_233849.fits,6248,4176,448.59,28.037,171.8,27.65,medium,bright,thin
25,25,atwood_20260515,atwood,Streak_52284_233901.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52284_233901.fits,6248,4176,511.95,31.997,172.03,30.01,medium,bright,thin
26,26,atwood_20260515,atwood,Streak_52284_233912.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52284_233912.fits,6248,4176,571.77,35.735,171.86,33.39,medium,bright,thin
27,27,atwood_20260515,atwood,Streak_52284_233925.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52284_233925.fits,6248,4176,650.97,40.686,171.61,36.42,medium,bright,thin
28,28,atwood_20260515,atwood,Streak_52284_233938.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52284_233938.fits,6248,4176,737.25,46.078,171.42,38.11,medium,bright,thin
29,29,atwood_20260515,atwood,Streak_52284_233951.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52284_233951.fits,6248,4176,829.39,51.837,170.49,78.24,long,bright,thin
30,30,atwood_20260515,atwood,Streak_52284_234004.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52284_234004.fits,6248,4176,904.69,56.543,168.98,85.66,long,bright,thin
31,31,atwood_20260515,atwood,Streak_52284_234016.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52284_234016.fits,6248,4176,965.29,60.331,166.09,84.99,long,bright,thin
33,33,atwood_20260515,atwood,Streak_52286_232814.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52286_232814.fits,6248,4176,605.68,37.855,162.61,34.4,medium,bright,thin
34,34,atwood_20260515,atwood,Streak_52286_232826.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52286_232826.fits,6248,4176,697.37,43.586,162.47,30.01,medium,bright,thin
32,32,atwood_20260515,atwood,Streak_52284_234033.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52284_234033.fits,6248,4176,986.06,61.629,158.59,69.48,long,bright,thin
35,35,atwood_20260515,atwood,Streak_52286_232840.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52286_232840.fits,6248,4176,795.97,49.748,161.09,28.67,medium,bright,thin
39,39,atwood_20260515,atwood,Streak_53001_224218.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224218.fits,6248,4176,413.86,25.867,141.08,15.27,medium,medium,thin
36,36,atwood_20260515,atwood,Streak_52286_232853.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52286_232853.fits,6248,4176,902.98,56.436,159.18,29.34,long,bright,thin
40,40,atwood_20260515,atwood,Streak_53001_224228.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224228.fits,6248,4176,464.16,29.01,141.65,14.84,medium,medium,thin
41,41,atwood_20260515,atwood,Streak_53001_224239.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224239.fits,6248,4176,521.31,32.582,141.15,13.04,medium,medium,thin
37,37,atwood_20260515,atwood,Streak_52286_232909.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52286_232909.fits,6248,4176,992.59,62.037,154.65,43.17,long,bright,thin
38,38,atwood_20260515,atwood,Streak_52286_232930.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_52286_232930.fits,6248,4176,1026.61,64.163,142.92,34.4,long,bright,thin
42,42,atwood_20260515,atwood,Streak_53001_224250.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224250.fits,6248,4176,588.0,36.75,141.01,18.55,medium,medium,thin
43,43,atwood_20260515,atwood,Streak_53001_224302.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224302.fits,6248,4176,668.36,41.772,140.4,17.54,medium,medium,thin
44,44,atwood_20260515,atwood,Streak_53001_224315.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224315.fits,6248,4176,761.86,47.616,139.58,16.19,medium,medium,thin
45,45,atwood_20260515,atwood,Streak_53001_224329.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224329.fits,6248,4176,866.76,54.172,138.09,15.51,long,medium,thin
46,46,atwood_20260515,atwood,Streak_53001_224344.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224344.fits,6248,4176,961.68,60.105,135.34,15.85,long,medium,thin
50,50,atwood_20260515,atwood,Streak_53001_224515.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224515.fits,6248,4176,745.97,46.623,92.92,45.19,medium,bright,thin
49,49,atwood_20260515,atwood,Streak_53001_224501.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224501.fits,6248,4176,889.26,55.579,99.91,36.42,long,bright,thin
48,48,atwood_20260515,atwood,Streak_53001_224447.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224447.fits,6248,4176,1045.28,65.33,107.48,22.26,long,bright,thin
47,47,atwood_20260515,atwood,Streak_53001_224431.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224431.fits,6248,4176,1193.76,74.61,115.66,15.51,long,medium,thin
54,59,atwood_20260515,atwood,Streak_55628_225850.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_225850.fits,6248,4176,351.24,21.953,106.37,42.65,medium,bright,thin
51,51,atwood_20260515,atwood,Streak_53001_224529.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224529.fits,6248,4176,627.72,39.232,87.26,28.55,medium,bright,thin
53,53,atwood_20260515,atwood,Streak_53001_224551.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224551.fits,6248,4176,489.42,30.589,80.71,23.16,medium,bright,thin
52,52,atwood_20260515,atwood,Streak_53001_224540.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_53001_224540.fits,6248,4176,548.4,34.275,83.61,25.41,medium,bright,thin
55,60,atwood_20260515,atwood,Streak_55628_225901.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_225901.fits,6248,4176,391.89,24.493,102.23,72.17,medium,bright,thin
57,62,atwood_20260515,atwood,Streak_55628_225923.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_225923.fits,6248,4176,472.51,29.532,92.67,94.09,medium,bright,thin
56,61,atwood_20260515,atwood,Streak_55628_225912.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_225912.fits,6248,4176,426.96,26.685,97.81,73.86,medium,bright,thin
58,63,atwood_20260515,atwood,Streak_55628_225935.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_225935.fits,6248,4176,524.98,32.811,86.51,72.17,medium,bright,thin
59,64,atwood_20260515,atwood,Streak_55628_225948.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_225948.fits,6248,4176,596.23,37.265,79.37,47.55,medium,bright,thin
60,65,atwood_20260515,atwood,Streak_55628_230003.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_230003.fits,6248,4176,684.35,42.772,70.98,33.05,medium,bright,thin
61,66,atwood_20260515,atwood,Streak_55628_230017.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_230017.fits,6248,4176,760.28,47.517,63.77,23.61,medium,bright,thin
62,67,atwood_20260515,atwood,Streak_55628_230030.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_230030.fits,6248,4176,834.46,52.154,57.53,18.89,long,medium,thin
63,68,atwood_20260515,atwood,Streak_55628_230043.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_230043.fits,6248,4176,884.69,55.293,52.3,16.19,long,medium,thin
64,69,atwood_20260515,atwood,Streak_55628_230057.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_230057.fits,6248,4176,911.07,56.942,47.71,16.19,long,medium,thin
65,70,atwood_20260515,atwood,Streak_55628_230110.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_230110.fits,6248,4176,901.58,56.349,44.6,31.03,long,bright,thin
66,71,atwood_20260515,atwood,Streak_55628_230123.fits,/Volumes/External/TrainingData/raw/BrentImages/Img_20260515_Atwood/Streak_55628_230123.fits,6248,4176,863.51,53.97,42.47,16.19,long,medium,thin
